+-------+-----+-----+-----+-----+-----+--------+----------------------------------------------+--------+--------+---------+--------+--------+--------+--------+--------+-----------+------------+--------------+-----------+
| COUNT | 1XX | 2XX | 3XX | 4XX | 5XX | METHOD |                     URI                      |  MIN   |  MAX   |   SUM   |  AVG   |  P90   |  P95   |  P99   | STDDEV | MIN(BODY) | MAX(BODY)  |  SUM(BODY)   | AVG(BODY) |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/taichi000/icon                     | 0.004  | 0.068  | 0.132   | 0.033  | 0.068  | 0.068  | 0.068  | 0.023  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/livestream/7538/livecomment             | 0.112  | 0.368  | 0.948   | 0.237  | 0.368  | 0.368  | 0.368  | 0.092  | 1999.000  | 6060.000   | 14123.000    | 3530.750  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/UKdmVyo9KU3/icon                   | 0.008  | 0.092  | 0.152   | 0.038  | 0.092  | 0.092  | 0.092  | 0.033  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/fyamaguchi0/icon                   | 0.024  | 0.240  | 0.712   | 0.178  | 0.240  | 0.240  | 0.240  | 0.090  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/mituru130/icon                     | 0.012  | 0.040  | 0.084   | 0.021  | 0.040  | 0.040  | 0.040  | 0.011  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/suzukitsubasa0/icon                | 0.012  | 0.084  | 0.176   | 0.044  | 0.084  | 0.084  | 0.084  | 0.032  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/hanako600/icon                     | 0.032  | 0.240  | 0.612   | 0.153  | 0.240  | 0.240  | 0.240  | 0.082  | 69371.000 | 69372.000  | 277485.000   | 69371.250 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/chiyoyamamoto0/icon                | 0.004  | 0.096  | 0.132   | 0.033  | 0.096  | 0.096  | 0.096  | 0.037  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/o5GvFgmUpg0/icon                   | 0.008  | 0.084  | 0.148   | 0.037  | 0.084  | 0.084  | 0.084  | 0.030  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/zishikawa0/icon                    | 0.008  | 0.152  | 0.288   | 0.072  | 0.152  | 0.152  | 0.152  | 0.057  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/livestream/7538/livecomment             | 0.148  | 0.284  | 0.848   | 0.212  | 0.284  | 0.284  | 0.284  | 0.053  | 1872.000  | 1929.000   | 7559.000     | 1889.750  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/atsushi410/icon                    | 0.012  | 0.044  | 0.136   | 0.034  | 0.044  | 0.044  | 0.044  | 0.013  | 60150.000 | 60151.000  | 240602.000   | 60150.500 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/iyamamoto1/icon                    | 0.052  | 0.544  | 1.052   | 0.263  | 0.544  | 0.544  | 0.544  | 0.210  | 64669.000 | 64676.000  | 258697.000   | 64674.250 |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/livestream/7528/moderate                | 2.724  | 11.520 | 26.340  | 6.585  | 11.520 | 11.520 | 11.520 | 3.237  | 23.000    | 23.000     | 92.000       | 23.000    |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/gRxj9b3lLp2/icon                   | 0.020  | 0.084  | 0.216   | 0.054  | 0.084  | 0.084  | 0.084  | 0.023  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/miki730/icon                       | 0.008  | 0.324  | 0.760   | 0.190  | 0.324  | 0.324  | 0.324  | 0.125  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/sayurihashimoto0/icon              | 0.008  | 0.064  | 0.124   | 0.031  | 0.064  | 0.064  | 0.064  | 0.023  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/test001/icon                       | 0.000  | 0.008  | 0.012   | 0.003  | 0.008  | 0.008  | 0.008  | 0.003  | 6969.000  | 49618.000  | 155822.000   | 38955.500 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/xabe0/icon                         | 0.032  | 1.352  | 1.500   | 0.375  | 1.352  | 1.352  | 1.352  | 0.564  | 60296.000 | 60297.000  | 241186.000   | 60296.500 |
| 4     | 0   | 4   | 0   | 0   | 0   | POST   | /api/livestream/7523/livecomment/1016/report | 0.112  | 0.656  | 1.180   | 0.295  | 0.656  | 0.656  | 0.656  | 0.212  | 2611.000  | 2634.000   | 10481.000    | 2620.250  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/MRdOOYhdOn1/icon                   | 0.008  | 0.076  | 0.112   | 0.028  | 0.076  | 0.076  | 0.076  | 0.030  | 6969.000  | 6969.000   | 27876.000    | 6969.000  |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/hanakotakahashi0/icon              | 0.016  | 0.172  | 0.484   | 0.121  | 0.172  | 0.172  | 0.172  | 0.063  | 43636.000 | 43637.000  | 174547.000   | 43636.750 |
| 4     | 0   | 4   | 0   | 0   | 0   | GET    | /api/user/oabe0/icon                         | 0.024  | 0.120  | 0.176   | 0.044  | 0.120  | 0.120  | 0.120  | 0.045  | 40860.000 | 40861.000  | 163441.000   | 40860.250 |
| 5     | 0   | 4   | 0   | 1   | 0   | POST   | /api/livestream/7532/reaction                | 0.128  | 0.432  | 1.176   | 0.235  | 0.432  | 0.432  | 0.432  | 0.106  | 0.000     | 1888.000   | 7532.000     | 1506.400  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/tanakamai1/icon                    | 0.064  | 0.144  | 0.524   | 0.105  | 0.144  | 0.144  | 0.144  | 0.030  | 58983.000 | 58984.000  | 294918.000   | 58983.600 |
| 5     | 0   | 5   | 0   | 0   | 0   | POST   | /api/livestream/7523/livecomment/1014/report | 0.084  | 0.324  | 0.880   | 0.176  | 0.324  | 0.324  | 0.324  | 0.082  | 2631.000  | 2656.000   | 13224.000    | 2644.800  |
| 5     | 0   | 5   | 0   | 0   | 0   | GET    | /api/user/wito0/icon                         | 0.024  | 0.712  | 0.912   | 0.182  | 0.712  | 0.712  | 0.712  | 0.266  | 57048.000 | 57056.000  | 285251.000   | 57050.200 |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7545/reaction                | 0.068  | 0.336  | 1.328   | 0.221  | 0.336  | 0.336  | 0.336  | 0.098  | 1818.000  | 1835.000   | 10946.000    | 1824.333  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7532/reaction                | 0.036  | 0.460  | 1.348   | 0.225  | 0.460  | 0.460  | 0.460  | 0.142  | 3.000     | 8022.000   | 20078.000    | 3346.333  |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7523/reaction                | 0.068  | 0.168  | 0.660   | 0.110  | 0.168  | 0.168  | 0.168  | 0.035  | 1859.000  | 1895.000   | 11281.000    | 1880.167  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/yoko260/icon                       | 0.036  | 0.176  | 0.520   | 0.087  | 0.176  | 0.176  | 0.176  | 0.051  | 57666.000 | 57667.000  | 346001.000   | 57666.833 |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7545/livecomment             | 0.156  | 0.276  | 1.296   | 0.216  | 0.276  | 0.276  | 0.276  | 0.044  | 1891.000  | 1966.000   | 11485.000    | 1914.167  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/minoru671/icon                     | 0.012  | 0.264  | 0.796   | 0.133  | 0.264  | 0.264  | 0.264  | 0.096  | 63593.000 | 63593.000  | 381558.000   | 63593.000 |
| 6     | 0   | 6   | 0   | 0   | 0   | POST   | /api/livestream/7527/reaction                | 0.076  | 0.348  | 0.964   | 0.161  | 0.348  | 0.348  | 0.348  | 0.103  | 1832.000  | 1862.000   | 11051.000    | 1841.833  |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/atanaka0/icon                      | 0.020  | 0.128  | 0.332   | 0.055  | 0.128  | 0.128  | 0.128  | 0.042  | 62312.000 | 62313.000  | 373877.000   | 62312.833 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/user/sakamotosatomi0/icon               | 0.040  | 0.184  | 0.616   | 0.103  | 0.184  | 0.184  | 0.184  | 0.047  | 51630.000 | 51631.000  | 309784.000   | 51630.667 |
| 6     | 0   | 6   | 0   | 0   | 0   | GET    | /api/livestream/7532/livecomment             | 0.164  | 0.752  | 2.712   | 0.452  | 0.752  | 0.752  | 0.752  | 0.209  | 4114.000  | 12385.000  | 45348.000    | 7558.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | POST   | /api/livestream/7532/livecomment             | 0.140  | 0.496  | 1.800   | 0.257  | 0.496  | 0.496  | 0.496  | 0.117  | 1910.000  | 2021.000   | 13566.000    | 1938.000  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7545/reaction                | 0.016  | 0.612  | 2.128   | 0.304  | 0.612  | 0.612  | 0.612  | 0.181  | 3.000     | 9732.000   | 29217.000    | 4173.857  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/livestream/7545/livecomment             | 0.084  | 0.824  | 2.152   | 0.307  | 0.824  | 0.824  | 0.824  | 0.237  | 3.000     | 10183.000  | 30598.000    | 4371.143  |
| 7     | 0   | 7   | 0   | 0   | 0   | GET    | /api/user/mikimatsuda0/icon                  | 0.004  | 0.152  | 0.372   | 0.053  | 0.152  | 0.152  | 0.152  | 0.049  | 75917.000 | 75918.000  | 531425.000   | 75917.857 |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7527/livecomment             | 0.064  | 0.988  | 3.716   | 0.464  | 0.988  | 0.988  | 0.988  | 0.364  | 3.000     | 14226.000  | 52908.000    | 6613.500  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7523/reaction                | 0.004  | 0.948  | 2.096   | 0.262  | 0.948  | 0.948  | 0.948  | 0.289  | 3.000     | 9993.000   | 35880.000    | 4485.000  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7527/reaction                | 0.012  | 0.516  | 1.964   | 0.245  | 0.516  | 0.516  | 0.516  | 0.159  | 3.000     | 9820.000   | 35462.000    | 4432.750  |
| 8     | 0   | 8   | 0   | 0   | 0   | GET    | /api/livestream/7523/livecomment             | 0.076  | 0.816  | 2.848   | 0.356  | 0.816  | 0.816  | 0.816  | 0.225  | 2083.000  | 14478.000  | 68168.000    | 8521.000  |
| 8     | 0   | 8   | 0   | 0   | 0   | POST   | /api/livestream/7527/livecomment             | 0.136  | 0.360  | 1.864   | 0.233  | 0.360  | 0.360  | 0.360  | 0.069  | 1877.000  | 1949.000   | 15253.000    | 1906.625  |
| 8     | 0   | 7   | 0   | 1   | 0   | POST   | /api/livestream/7498/livecomment             | 0.008  | 0.016  | 0.120   | 0.015  | 0.016  | 0.016  | 0.016  | 0.003  | 87.000    | 1739.000   | 12120.000    | 1515.000  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7536/reaction                | 0.116  | 0.288  | 1.784   | 0.198  | 0.288  | 0.288  | 0.288  | 0.061  | 1846.000  | 1856.000   | 16670.000    | 1852.222  |
| 9     | 0   | 9   | 0   | 0   | 0   | GET    | /api/user/endoyui0/icon                      | 0.012  | 0.204  | 0.692   | 0.077  | 0.204  | 0.204  | 0.204  | 0.068  | 71487.000 | 71495.000  | 643396.000   | 71488.444 |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7530/livecomment             | 0.156  | 0.588  | 2.420   | 0.269  | 0.588  | 0.588  | 0.588  | 0.136  | 1905.000  | 2085.000   | 17650.000    | 1961.111  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7530/reaction                | 0.088  | 0.652  | 1.768   | 0.196  | 0.652  | 0.652  | 0.652  | 0.174  | 1862.000  | 1881.000   | 16833.000    | 1870.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7536/livecomment             | 0.180  | 0.720  | 2.784   | 0.309  | 0.720  | 0.720  | 0.720  | 0.178  | 1885.000  | 1972.000   | 17301.000    | 1922.333  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7534/reaction                | 0.104  | 0.336  | 1.396   | 0.155  | 0.336  | 0.336  | 0.336  | 0.072  | 1842.000  | 1874.000   | 16633.000    | 1848.111  |
| 9     | 0   | 9   | 0   | 0   | 0   | POST   | /api/livestream/7537/reaction                | 0.116  | 0.240  | 1.452   | 0.161  | 0.240  | 0.240  | 0.240  | 0.043  | 1852.000  | 1867.000   | 16742.000    | 1860.222  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7530/livecomment             | 0.064  | 0.864  | 4.520   | 0.452  | 0.704  | 0.864  | 0.864  | 0.258  | 3.000     | 16625.000  | 74839.000    | 7483.900  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7534/reaction                | 0.008  | 1.016  | 4.600   | 0.460  | 0.768  | 1.016  | 1.016  | 0.302  | 3.000     | 15758.000  | 70812.000    | 7081.200  |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7523/livecomment             | 0.092  | 0.356  | 2.092   | 0.209  | 0.288  | 0.356  | 0.356  | 0.078  | 1914.000  | 1989.000   | 19403.000    | 1940.300  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7530/reaction                | 0.048  | 0.720  | 3.664   | 0.366  | 0.628  | 0.720  | 0.720  | 0.208  | 3.000     | 15929.000  | 71762.000    | 7176.200  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7534/livecomment             | 0.160  | 1.308  | 6.036   | 0.604  | 0.892  | 1.308  | 1.308  | 0.345  | 2022.000  | 18600.000  | 94703.000    | 9470.300  |
| 10    | 0   | 10  | 0   | 0   | 0   | POST   | /api/livestream/7534/livecomment             | 0.132  | 0.464  | 2.832   | 0.283  | 0.460  | 0.464  | 0.464  | 0.118  | 1892.000  | 2114.000   | 19403.000    | 1940.300  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7536/reaction                | 0.032  | 0.940  | 4.732   | 0.473  | 0.772  | 0.940  | 0.940  | 0.284  | 3.000     | 15782.000  | 71086.000    | 7108.600  |
| 10    | 0   | 10  | 0   | 0   | 0   | GET    | /api/livestream/7537/reaction                | 0.008  | 1.292  | 4.752   | 0.475  | 0.740  | 1.292  | 1.292  | 0.360  | 3.000     | 15837.000  | 71310.000    | 7131.000  |
| 10    | 0   | 9   | 0   | 1   | 0   | POST   | /api/livestream/7537/livecomment             | 0.116  | 0.328  | 2.000   | 0.200  | 0.232  | 0.328  | 0.328  | 0.054  | 0.000     | 1972.000   | 17285.000    | 1728.500  |
| 11    | 0   | 10  | 0   | 1   | 0   | GET    | /api/livestream/7536/livecomment             | 0.084  | 0.768  | 5.560   | 0.505  | 0.760  | 0.768  | 0.768  | 0.246  | 0.000     | 16350.000  | 73503.000    | 6682.091  |
| 11    | 0   | 11  | 0   | 0   | 0   | GET    | /api/livestream/7537/livecomment             | 0.004  | 1.080  | 5.420   | 0.493  | 0.924  | 1.080  | 1.080  | 0.337  | 3.000     | 18387.000  | 92230.000    | 8384.545  |
| 13    | 0   | 13  | 0   | 0   | 0   | POST   | /api/livestream/7522/reaction                | 0.024  | 0.388  | 1.732   | 0.133  | 0.252  | 0.388  | 0.388  | 0.091  | 1846.000  | 1871.000   | 24074.000    | 1851.846  |
| 13    | 0   | 13  | 0   | 0   | 0   | GET    | /api/user/yoshidasayuri1/icon                | 0.024  | 0.328  | 1.232   | 0.095  | 0.312  | 0.328  | 0.328  | 0.103  | 68420.000 | 68421.000  | 889467.000   | 68420.538 |
| 13    | 0   | 13  | 0   | 0   | 0   | POST   | /api/livestream/7528/reaction                | 0.068  | 0.396  | 1.956   | 0.150  | 0.192  | 0.396  | 0.396  | 0.080  | 1835.000  | 1880.000   | 24212.000    | 1862.462  |
| 14    | 0   | 14  | 0   | 0   | 0   | POST   | /api/livestream/7531/reaction                | 0.080  | 1.056  | 3.276   | 0.234  | 0.292  | 1.056  | 1.056  | 0.238  | 1850.000  | 1879.000   | 26012.000    | 1858.000  |
| 14    | 0   | 14  | 0   | 0   | 0   | POST   | /api/livestream/7522/livecomment             | 0.084  | 0.504  | 2.768   | 0.198  | 0.480  | 0.504  | 0.504  | 0.124  | 1879.000  | 1957.000   | 26796.000    | 1914.000  |
| 14    | 0   | 14  | 0   | 0   | 0   | GET    | /api/user/ysato0/icon                        | 0.008  | 0.444  | 1.484   | 0.106  | 0.284  | 0.444  | 0.444  | 0.122  | 81084.000 | 81085.000  | 1135186.000  | 81084.714 |
| 14    | 0   | 14  | 0   | 0   | 0   | GET    | /api/livestream/7522/reaction                | 0.004  | 1.024  | 6.812   | 0.487  | 1.016  | 1.024  | 1.024  | 0.376  | 3.000     | 23665.000  | 153821.000   | 10987.214 |
| 14    | 0   | 14  | 0   | 0   | 0   | GET    | /api/livestream/7522/livecomment             | 0.004  | 0.960  | 6.268   | 0.448  | 0.900  | 0.960  | 0.960  | 0.346  | 3.000     | 24457.000  | 158843.000   | 11345.929 |
| 15    | 0   | 15  | 0   | 0   | 0   | POST   | /api/livestream/7528/livecomment             | 0.088  | 0.368  | 3.284   | 0.219  | 0.308  | 0.368  | 0.368  | 0.062  | 1877.000  | 2135.000   | 29234.000    | 1948.933  |
| 15    | 0   | 15  | 0   | 0   | 0   | GET    | /api/livestream/7528/reaction                | 0.012  | 1.192  | 8.780   | 0.585  | 1.120  | 1.192  | 1.192  | 0.367  | 3.000     | 23820.000  | 173263.000   | 11550.867 |
| 15    | 0   | 15  | 0   | 0   | 0   | GET    | /api/user/haruka120/icon                     | 0.016  | 0.296  | 1.644   | 0.110  | 0.280  | 0.296  | 0.296  | 0.096  | 74518.000 | 74519.000  | 1117779.000  | 74518.600 |
| 15    | 0   | 15  | 0   | 0   | 0   | GET    | /api/livestream/7531/reaction                | 0.060  | 1.328  | 10.324  | 0.688  | 1.132  | 1.328  | 1.328  | 0.360  | 3.000     | 25714.000  | 179846.000   | 11989.733 |
| 15    | 0   | 15  | 0   | 0   | 0   | POST   | /api/livestream/7531/livecomment             | 0.140  | 0.552  | 3.436   | 0.229  | 0.300  | 0.552  | 0.552  | 0.094  | 1905.000  | 2046.000   | 29194.000    | 1946.267  |
| 16    | 0   | 16  | 0   | 0   | 0   | GET    | /api/user/mai470/icon                        | 0.024  | 0.504  | 2.444   | 0.153  | 0.432  | 0.504  | 0.504  | 0.158  | 63269.000 | 63299.000  | 1012674.000  | 63292.125 |
| 16    | 0   | 15  | 0   | 1   | 0   | GET    | /api/livestream/7528/livecomment             | 0.044  | 1.268  | 10.132  | 0.633  | 1.184  | 1.268  | 1.268  | 0.360  | 0.000     | 24920.000  | 216618.000   | 13538.625 |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7526/reaction                | 0.060  | 0.568  | 2.444   | 0.153  | 0.264  | 0.568  | 0.568  | 0.117  | 1834.000  | 1847.000   | 29439.000    | 1839.938  |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7525/reaction                | 0.072  | 0.436  | 3.168   | 0.198  | 0.428  | 0.436  | 0.436  | 0.108  | 1815.000  | 1836.000   | 29171.000    | 1823.188  |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7525/livecomment             | 0.148  | 0.268  | 2.988   | 0.187  | 0.244  | 0.268  | 0.268  | 0.034  | 1858.000  | 1962.000   | 30433.000    | 1902.062  |
| 16    | 0   | 15  | 0   | 1   | 0   | GET    | /api/livestream/7531/livecomment             | 0.068  | 1.500  | 10.772  | 0.673  | 1.356  | 1.500  | 1.500  | 0.434  | 0.000     | 28971.000  | 220131.000   | 13758.188 |
| 16    | 0   | 16  | 0   | 0   | 0   | POST   | /api/livestream/7526/livecomment             | 0.108  | 0.456  | 3.656   | 0.228  | 0.364  | 0.456  | 0.456  | 0.089  | 1873.000  | 2071.000   | 30840.000    | 1927.500  |
| 17    | 0   | 17  | 0   | 0   | 0   | POST   | /api/livestream/7529/reaction                | 0.096  | 0.628  | 3.844   | 0.226  | 0.388  | 0.628  | 0.628  | 0.132  | 1848.000  | 1865.000   | 31505.000    | 1853.235  |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7525/livecomment             | 0.064  | 1.392  | 10.072  | 0.592  | 1.192  | 1.392  | 1.392  | 0.419  | 3.000     | 30406.000  | 242437.000   | 14261.000 |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7525/reaction                | 0.004  | 1.580  | 11.476  | 0.675  | 1.544  | 1.580  | 1.580  | 0.508  | 3.000     | 29151.000  | 233369.000   | 13727.588 |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7526/livecomment             | 0.012  | 3.100  | 12.188  | 0.717  | 1.504  | 3.100  | 3.100  | 0.726  | 3.000     | 30746.000  | 247016.000   | 14530.353 |
| 17    | 0   | 17  | 0   | 0   | 0   | GET    | /api/livestream/7526/reaction                | 0.008  | 1.500  | 11.048  | 0.650  | 1.432  | 1.500  | 1.500  | 0.478  | 3.000     | 29402.000  | 235274.000   | 13839.647 |
| 19    | 0   | 19  | 0   | 0   | 0   | POST   | /api/livestream/7524/livecomment             | 0.124  | 0.444  | 4.276   | 0.225  | 0.344  | 0.444  | 0.444  | 0.082  | 1894.000  | 1978.000   | 36684.000    | 1930.737  |
| 19    | 0   | 19  | 0   | 0   | 0   | POST   | /api/livestream/7529/livecomment             | 0.132  | 0.528  | 4.440   | 0.234  | 0.440  | 0.528  | 0.528  | 0.097  | 1881.000  | 2121.000   | 36658.000    | 1929.368  |
| 19    | 0   | 19  | 0   | 0   | 0   | POST   | /api/livestream/7524/reaction                | 0.076  | 0.504  | 2.888   | 0.152  | 0.240  | 0.504  | 0.504  | 0.097  | 1852.000  | 1876.000   | 35366.000    | 1861.368  |
| 19    | 0   | 19  | 0   | 0   | 0   | GET    | /api/livestream/7529/livecomment             | 0.160  | 1.780  | 17.332  | 0.912  | 1.736  | 1.780  | 1.780  | 0.512  | 2011.000  | 34915.000  | 332563.000   | 17503.316 |
| 19    | 0   | 18  | 0   | 1   | 0   | GET    | /api/livestream/7529/reaction                | 0.032  | 1.540  | 13.596  | 0.716  | 1.440  | 1.540  | 1.540  | 0.464  | 0.000     | 31569.000  | 268416.000   | 14127.158 |
| 20    | 0   | 20  | 0   | 0   | 0   | GET    | /api/livestream/7524/reaction                | 0.004  | 1.768  | 15.724  | 0.786  | 1.564  | 1.596  | 1.768  | 0.541  | 3.000     | 35627.000  | 338895.000   | 16944.750 |
| 21    | 0   | 21  | 0   | 0   | 0   | GET    | /api/livestream/7524/livecomment             | 0.092  | 1.896  | 17.864  | 0.851  | 1.624  | 1.632  | 1.896  | 0.573  | 3.000     | 39000.000  | 389249.000   | 18535.667 |
| 28    | 0   | 28  | 0   | 0   | 0   | GET    | /api/user/akira850/icon                      | 0.004  | 0.616  | 3.168   | 0.113  | 0.392  | 0.476  | 0.616  | 0.153  | 77106.000 | 77107.000  | 2158989.000  | 77106.750 |
| 36    | 0   | 36  | 0   | 0   | 0   | GET    | /api/user/yamadaatsushi1/icon                | 0.004  | 0.460  | 2.184   | 0.061  | 0.132  | 0.424  | 0.460  | 0.102  | 71503.000 | 71511.000  | 2574214.000  | 71505.944 |
| 36    | 0   | 36  | 0   | 0   | 0   | GET    | /api/user/junishikawa0/icon                  | 0.016  | 1.068  | 5.912   | 0.164  | 0.348  | 0.848  | 1.068  | 0.238  | 69517.000 | 69548.000  | 2503661.000  | 69546.139 |
| 36    | 0   | 36  | 0   | 0   | 0   | GET    | /api/user/ishikawatsubasa0/icon              | 0.004  | 0.432  | 2.600   | 0.072  | 0.140  | 0.416  | 0.432  | 0.095  | 45898.000 | 45912.000  | 1652634.000  | 45906.500 |
| 44    | 0   | 41  | 0   | 3   | 0   | GET    | /api/livestream/search                       | 0.172  | 8.152  | 111.516 | 2.534  | 3.748  | 5.756  | 8.152  | 1.752  | 0.000     | 130979.000 | 3039483.000  | 69079.159 |
| 44    | 0   | 44  | 0   | 0   | 0   | GET    | /api/user/nanamisasaki1/icon                 | 0.004  | 0.376  | 4.308   | 0.098  | 0.296  | 0.340  | 0.376  | 0.111  | 45904.000 | 77667.000  | 2051693.000  | 46629.386 |
| 46    | 0   | 46  | 0   | 0   | 0   | GET    | /api/user/bhashimoto0/icon                   | 0.008  | 0.556  | 4.648   | 0.101  | 0.208  | 0.360  | 0.556  | 0.116  | 57367.000 | 57368.000  | 2638908.000  | 57367.565 |
| 60    | 0   | 60  | 0   | 0   | 0   | GET    | /api/livestream                              | 0.012  | 0.656  | 9.672   | 0.161  | 0.372  | 0.508  | 0.656  | 0.161  | 3.000     | 22410.000  | 109202.000   | 1820.033  |
| 73    | 0   | 73  | 0   | 0   | 0   | GET    | /api/tag                                     | 0.004  | 0.628  | 7.444   | 0.102  | 0.200  | 0.396  | 0.628  | 0.124  | 6089.000  | 6095.000   | 444755.000   | 6092.534  |
| 79    | 0   | 79  | 0   | 0   | 0   | GET    | /api/user/suzukishohei1/icon                 | 0.004  | 0.320  | 4.852   | 0.061  | 0.180  | 0.228  | 0.320  | 0.068  | 40860.000 | 40861.000  | 3227985.000  | 40860.570 |
| 81    | 0   | 81  | 0   | 0   | 0   | GET    | /api/user/kyosukesato2/icon                  | 0.004  | 0.708  | 6.356   | 0.078  | 0.184  | 0.256  | 0.708  | 0.111  | 60792.000 | 60793.000  | 4924214.000  | 60792.765 |
| 85    | 0   | 85  | 0   | 0   | 0   | GET    | /api/user/zbrHmk7Xsf/icon                    | 0.008  | 0.852  | 7.136   | 0.084  | 0.208  | 0.280  | 0.852  | 0.140  | 88886.000 | 88909.000  | 7556579.000  | 88900.929 |
| 90    | 0   | 90  | 0   | 0   | 0   | GET    | /api/user/fujiwarashota0/icon                | 0.004  | 0.948  | 10.788  | 0.120  | 0.272  | 0.416  | 0.948  | 0.153  | 65754.000 | 65784.000  | 5920446.000  | 65782.733 |
| 94    | 0   | 90  | 0   | 4   | 0   | POST   | /api/livestream/reservation                  | 0.004  | 1.920  | 43.596  | 0.464  | 0.904  | 0.980  | 1.920  | 0.364  | 0.000     | 1466.000   | 101177.000   | 1076.351  |
| 114   | 0   | 114 | 0   | 0   | 0   | GET    | /api/user/xshimizu2/icon                     | 0.004  | 0.868  | 14.976  | 0.131  | 0.312  | 0.520  | 0.768  | 0.162  | 49901.000 | 49916.000  | 5690369.000  | 49915.518 |
| 114   | 0   | 114 | 0   | 0   | 0   | GET    | /api/user/chiyo890/icon                      | 0.004  | 0.820  | 12.004  | 0.105  | 0.276  | 0.452  | 0.796  | 0.156  | 45898.000 | 45912.000  | 5233429.000  | 45907.272 |
